title_orig,price,retail_price,units_sold,uses_ad_boosts,rating,rating_count,rating_five_count,rating_four_count,rating_three_count,rating_two_count,rating_one_count,badges_count,badge_local_product,badge_product_quality,badge_fast_shipping,tags,product_color,product_variation_size_id,product_variation_inventory,shipping_option_price,shipping_is_express,countries_shipped_to,inventory_total,has_urgency_banner,origin_country,merchant_title,merchant_rating_count,merchant_rating,merchant_has_profile_picture,num_listings,tag_list
2020 Summer Dress Women Fashion Printed BTS Sexy Short Skirt Casual Short Sleeve Cotton Beach Dress,9.0,8,50,0,3.0,2,1.0,0.0,0.0,0.0,1.0,0,0,0,0,"Women's Fashion,Summer,Fashion,Sleeve,Beach,Dress,summer dress,short sleeves,Mini dress,Summer Fashion,beach dress,Shorts,printed,Sexy Dress,women clothes,women dress,sexy,Cotton,Skirts,Casual,Women",brown,S,50,3,0,38,50,0,CN,uei635w,62,3.7741935483870965,0,1,"[""Women's Fashion"", 'Summer', 'Fashion', 'Sleeve', 'Beach', 'Dress', 'summer dress', 'short sleeves', 'Mini dress', 'Summer Fashion', 'beach dress', 'Shorts', 'printed', 'Sexy Dress', 'women clothes', 'women dress', 'sexy', 'Cotton', 'Skirts', 'Casual', 'Women']"
2019 New Style Summer Fashion Women Casual One Piece Slim Fit Braces Skirt Sleeveless Dress Solid Color Slip Dress,8.0,9,100,0,3.38,94,34.0,13.0,13.0,11.0,17.0,0,0,0,0,"Summer,Fashion,high waist,slim dress,Skirts,Dress,summer dress,Mini dress,Women,slim,women's dress,Sleeveless dress,sleeveless,princess dress,Beach,onepiece,Slim Fit",winered,S,50,2,0,41,50,0,CN,weilongs,4955,4.005247225025227,0,1,"['Summer', 'Fashion', 'high waist', 'slim dress', 'Skirts', 'Dress', 'summer dress', 'Mini dress', 'Women', 'slim', ""women's dress"", 'Sleeveless dress', 'sleeveless', 'princess dress', 'Beach', 'onepiece', 'Slim Fit']"
Mens T-Shirts  Summer Popular Tik Tok Printed Tops Tee Male T-shirt Short Sleeve tshirt for Men Casual Top,7.0,7,10,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Fashion,Shirt,Sleeve,Tops,Men,Men's Fashion,short sleeves,T Shirts,Shorts,printed,Casual",white,XS,50,2,0,22,50,0,CN,JinveI skyqiong,193,4.062176165803109,0,1,"['Summer', 'Fashion', 'Shirt', 'Sleeve', 'Tops', 'Men', ""Men's Fashion"", 'short sleeves', 'T Shirts', 'Shorts', 'printed', 'Casual']"
Womens Summer Casual Short Sleeves Round Neck Flared Sleeves Dresses Solid Color Loose Dresses Short Dresses Plus Size,6.0,6,100,0,3.3,102,35.0,18.0,18.0,11.0,23.0,0,0,0,0,"Splicing,Plus Size,sleeve dress,Necks,Sleeve,Summer,women casual dress,Dress,Women's Fashion,gauzenet,Round neck,roundneckflared,Party Dress,Shorts,shortsleevesdres,solid color,looseshortdres,Casual",red,XS,50,2,0,31,50,0,CN,SEABOY2,5841,4.2177709296353365,0,2,"['Splicing', 'Plus Size', 'sleeve dress', 'Necks', 'Sleeve', 'Summer', 'women casual dress', 'Dress', ""Women's Fashion"", 'gauzenet', 'Round neck', 'roundneckflared', 'Party Dress', 'Shorts', 'shortsleevesdres', 'solid color', 'looseshortdres', 'Casual']"
Summer Short Sleeve Slim Bodycon Women Sexy T-shirt Elastic Cotton Tee Top,4.7,19,100,0,3.87,15,7.0,3.0,3.0,0.0,2.0,0,0,0,0,"Summer,Shorts,Shirt,Elastic,teetop,Tops,short sleeves,slim shirts,T Shirts,Fashion,sexy,Women's Fashion,Sleeve,Women",black,S,43,1,0,41,50,0,CN,ChicPopular,14327,4.192084874712082,0,1,"['Summer', 'Shorts', 'Shirt', 'Elastic', 'teetop', 'Tops', 'short sleeves', 'slim shirts', 'T Shirts', 'Fashion', 'sexy', ""Women's Fashion"", 'Sleeve', 'Women']"
2019 Women New Fashion Dress Stretchy Camisole Dress Spaghetti Strap Backless Shoulderless  Long Tank Top Slip Summer Fashion Floral Mini Dress,6.0,7,1000,0,3.67,258,108.0,58.0,58.0,16.0,42.0,0,0,0,0,"slim dress,Strapless Dress,Fashion,Tank,Mini,Dress,Tops,V Neckdress,Floral dress,Mini dress,Floral,Women,Sleeveless dress,Summer,tank top,Summer Fashion,women dress,backless,Spaghetti,Bodycon Dress,casual dress",beige,XS,3,2,0,40,50,1,CN,see you,2685,3.9500931098696466,0,1,"['slim dress', 'Strapless Dress', 'Fashion', 'Tank', 'Mini', 'Dress', 'Tops', 'V Neckdress', 'Floral dress', 'Mini dress', 'Floral', 'Women', 'Sleeveless dress', 'Summer', 'tank top', 'Summer Fashion', 'women dress', 'backless', 'Spaghetti', 'Bodycon Dress', 'casual dress']"
 Summer Women s Fashion Lace Up Tie Pants Plus Size Casual High Waist Short Pants(S-5XL),4.93,6,100,0,3.77,47,22.0,7.0,7.0,5.0,5.0,0,0,0,0,"Summer,Shorts,Lace,pants,Waist,Short pants,Yellow,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,high waist",red,S,1,1,0,41,50,1,CN,SaraHouse,17752,3.8996732762505633,0,6,"['Summer', 'Shorts', 'Lace', 'pants', 'Waist', 'Short pants', 'Yellow', ""Women's Fashion"", 'Plus Size', 'Lace Up', 'Women', 'Fashion', 'Casual', 'high waist']"
Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,3.0,3,1000,0,3.94,426,213.0,88.0,88.0,29.0,42.0,0,0,0,0,"Mini,Club Dress,womens dresses,Summer,fashion dress,Dress,Mini dress,Women's Fashion,Party Dress,backless,party,Sexy Dress,summer dresses,sexy,Casual,sleeveless",gray,S,50,1,0,32,50,0,CN,211670008@qq.com,43676,4.283611136550967,0,3,"['Mini', 'Club Dress', 'womens dresses', 'Summer', 'fashion dress', 'Dress', 'Mini dress', ""Women's Fashion"", 'Party Dress', 'backless', 'party', 'Sexy Dress', 'summer dresses', 'sexy', 'Casual', 'sleeveless']"
New Summer 4 Color Women's Fashion Tops Solid Color Short Sleeve Lace V Neck Tee Shirt Fitness Causal Summer Pullover Sweatshirt Plus Size S-5XL,8.0,17,5000,1,3.94,787,394.0,156.0,156.0,60.0,73.0,0,0,0,0,"Summer,Plus Size,Lace,Women Blouse,blacktshirt,short sleeves,casual shirt,slim shirts,Women's Fashion,Fashion,sexy lace,V-neck,sexy,Sweatshirts,Necks,Shorts,Shirt,Sleeve,Tops,Fitness,lace shirts,Pullovers,comfortableshirt,T-Shirt womens,solid color,Short Sleeve T-Shirt",black,M,50,2,0,43,50,0,CN,duoleh,2700,4.046296296296297,0,1,"['Summer', 'Plus Size', 'Lace', 'Women Blouse', 'blacktshirt', 'short sleeves', 'casual shirt', 'slim shirts', ""Women's Fashion"", 'Fashion', 'sexy lace', 'V-neck', 'sexy', 'Sweatshirts', 'Necks', 'Shorts', 'Shirt', 'Sleeve', 'Tops', 'Fitness', 'lace shirts', 'Pullovers', 'comfortableshirt', 'T-Shirt womens', 'solid color', 'Short Sleeve T-Shirt']"
XS-8XL Plus Size Sleeveless Summer Tops Fashion Clothes Women's Casual Floral Printed Blouses Ladies Beach Wear Pleated Shirts Deep V-neck Tank Tops,2.0,2,5000,1,3.87,320,154.0,65.0,65.0,20.0,37.0,0,0,0,0,"Summer,Plus Size,Deep V-Neck,Pleated,tank top,Ladies,Women's Fashion,Fashion,sleeveless tops,chiffon blouse,Casual T-Shirt,Floral,Tank,summer tops,Clothes,blouse,Floral print,Shirt,loose shirt,Tops,Casual,V-neck,sleeveless,women top,Beach,printed",black,XS,1,1,0,20,50,0,CN,zjyuanhang.1,1029,3.9659863945578233,0,1,"['Summer', 'Plus Size', 'Deep V-Neck', 'Pleated', 'tank top', 'Ladies', ""Women's Fashion"", 'Fashion', 'sleeveless tops', 'chiffon blouse', 'Casual T-Shirt', 'Floral', 'Tank', 'summer tops', 'Clothes', 'blouse', 'Floral print', 'Shirt', 'loose shirt', 'Tops', 'Casual', 'V-neck', 'sleeveless', 'women top', 'Beach', 'printed']"
Women Summer Casual Sleeveless Evening Party Beach Dress Short Mini Dress,8.0,47,10000,0,4.14,2360,1316.0,487.0,487.0,116.0,155.0,0,0,0,0,"Mini,Shorts,Summer,fashion dress,Dress,Women's Fashion,Mini dress,beach dress,party,sleeveless,Beach,Casual,Women",winered,S,50,2,0,45,50,0,CN,Sammy ,139788,4.166509285489456,0,4,"['Mini', 'Shorts', 'Summer', 'fashion dress', 'Dress', ""Women's Fashion"", 'Mini dress', 'beach dress', 'party', 'sleeveless', 'Beach', 'Casual', 'Women']"
"Bandage Swimwear Bikini Women Halter Swimsuit Push Up Swimsuits One-piece Swimwear Big Size XL,XXL,XXXL",14.0,12,10000,1,3.65,3574,1464.0,713.0,713.0,309.0,502.0,0,0,0,0,"bathing suit,Plus Size,Halter,onepiece,Swimwear,Swimsuit,Bikini,Fashion,trending,sexy,Women,Women's Fashion,Swimming",black,XL,50,4,0,32,50,0,CN,DAKARING,16064,4.2237923306772895,0,1,"['bathing suit', 'Plus Size', 'Halter', 'onepiece', 'Swimwear', 'Swimsuit', 'Bikini', 'Fashion', 'trending', 'sexy', 'Women', ""Women's Fashion"", 'Swimming']"
INCERUN Summer Mens Short Sleeve Shirts Green Blue Yellow Casual Cotton Linen Shirts Henley,15.0,68,1000,1,3.87,546,257.0,112.0,112.0,30.0,60.0,0,0,0,0,"Blues,Summer,Shorts,Shirt,Sleeve,cottonlinenshirt,Tops,short sleeves,casual shirt,henley,Casual,T Shirts,Green,Yellow,Fashion Men,Men's Shirt,linentop,Cotton",yellow,L,50,4,0,40,50,0,CN,No1fashions,6775,4.184059040590406,0,2,"['Blues', 'Summer', 'Shorts', 'Shirt', 'Sleeve', 'cottonlinenshirt', 'Tops', 'short sleeves', 'casual shirt', 'henley', 'Casual', 'T Shirts', 'Green', 'Yellow', 'Fashion Men', ""Men's Shirt"", 'linentop', 'Cotton']"
Women Half Sleeve Loose Casual Summer Shirts Blouse Tops Plus Size XS-8XL,8.0,7,5000,0,4.23,870,530.0,163.0,163.0,39.0,56.0,0,0,0,0,"blouse,Summer,Womens Blouse,long sleeve blouse,Shirt,Sleeve,Women Blouse,Plus Size,Blouses & Shirts,casual shirt,Casual,Tops,Women's Fashion,blouse women,Casual T-Shirt,Tops & Blouses,Printed T Shirts,Fashion,long sleeve shirt,Women",multicolor,S,50,2,0,21,50,0,CN,shaomengna,2380,4.251260504201681,0,1,"['blouse', 'Summer', 'Womens Blouse', 'long sleeve blouse', 'Shirt', 'Sleeve', 'Women Blouse', 'Plus Size', 'Blouses & Shirts', 'casual shirt', 'Casual', 'Tops', ""Women's Fashion"", 'blouse women', 'Casual T-Shirt', 'Tops & Blouses', 'Printed T Shirts', 'Fashion', 'long sleeve shirt', 'Women']"
Women's Summer Sexy Sleeveless Turtleneck Mini Dress,5.67,19,100000,0,3.53,18393,6769.0,3404.0,3404.0,2003.0,2559.0,0,0,0,0,"slim dress,Mini,Elegant,Dress,Mini dress,turtleneck,Women's Fashion,Party Dress,Summer,party,Sleeveless dress,Elegant Dress,women dress,sexy,Clothing,sleeveless,Women",grey,M,50,1,0,37,50,1,CN,fashionstore0408,19248,3.889131338320865,0,1,"['slim dress', 'Mini', 'Elegant', 'Dress', 'Mini dress', 'turtleneck', ""Women's Fashion"", 'Party Dress', 'Summer', 'party', 'Sleeveless dress', 'Elegant Dress', 'women dress', 'sexy', 'Clothing', 'sleeveless', 'Women']"
ZANZEA Women Summer Round Neck Short Sleeve Cotton Basic Dress Solid Color Dresses,14.0,84,5000,0,4.22,686,388.0,165.0,165.0,23.0,41.0,0,0,0,0,"basicdres,womencottondres,Fashion,Necks,Sleeve,Summer,Dresses,Vintage,Dress,women long dress,short sleeves,Round neck,Women's Fashion,Shorts,roundneckdres,Cotton,women summer dress,Casual,pregnancydres,Women",grey,M,50,3,0,40,50,0,CN,ZanzeaFashion,32386,4.260791700117335,0,1,"['basicdres', 'womencottondres', 'Fashion', 'Necks', 'Sleeve', 'Summer', 'Dresses', 'Vintage', 'Dress', 'women long dress', 'short sleeves', 'Round neck', ""Women's Fashion"", 'Shorts', 'roundneckdres', 'Cotton', 'women summer dress', 'Casual', 'pregnancydres', 'Women']"
Women's Fashion Casual V-neck Sleeveless Spaghetti Strap Sequins Tank Tops,7.0,43,1000,1,3.36,130,54.0,14.0,14.0,9.0,33.0,0,0,0,0,"Fashion,Tank,Sexy Top,Spaghetti,Tops,Spaghetti Strap,V-neck,Casual,Women's Fashion,tank top,sleeveless,sequin top,Nightclub Tops,summer tops,Women Fashion",pink,XS,3,2,0,42,50,1,CN,fghetu,6731,3.98499480017828,0,1,"['Fashion', 'Tank', 'Sexy Top', 'Spaghetti', 'Tops', 'Spaghetti Strap', 'V-neck', 'Casual', ""Women's Fashion"", 'tank top', 'sleeveless', 'sequin top', 'Nightclub Tops', 'summer tops', 'Women Fashion']"
Women's Sleeveless Deep V-neck Package Hip Zipper Tunic Shirt Vest Casual Women Fashion Slim Fit Cotton Tee Tank Top ,9.0,8,20000,1,3.94,4304,2089.0,901.0,901.0,287.0,377.0,0,0,0,0,"tank top women,Vest,Fashion,Cotton T Shirt,tunic top,slim,tank top,Women's Fashion,tanktopforwomen,V-neck,tunic,zippers,summer tops,Women,Deep V-Neck,Cotton,Tank,Shirt,Tops,Slim Fit,Casual,womens sexy tops,tunicsforwomen,sleeveless,deep v neck top,bodycon top",white,M,50,3,0,41,50,0,CN,paoyeye,18877,4.079885575038406,0,4,"['tank top women', 'Vest', 'Fashion', 'Cotton T Shirt', 'tunic top', 'slim', 'tank top', ""Women's Fashion"", 'tanktopforwomen', 'V-neck', 'tunic', 'zippers', 'summer tops', 'Women', 'Deep V-Neck', 'Cotton', 'Tank', 'Shirt', 'Tops', 'Slim Fit', 'Casual', 'womens sexy tops', 'tunicsforwomen', 'sleeveless', 'deep v neck top', 'bodycon top']"
New Women Fashion Shorts Yoga Shorts Summer Beach Short Athletic Shorts Pants Sport Shorts Gym Workout Waistband Casual Shorts,11.0,26,100,1,5.0,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,elastic waist,Yoga,pants,Shorts,Beach,buttlifting,Short pants,sportshort,yogashort,plussizepant,Athletics,Women's Fashion,leggingspant,pantsplussize,croppedpant,athleticshort,Fashion,Casual,Sport,Women",black,S,15,3,0,80,50,1,CN,Newgate,8685,4.1407023603914785,0,1,"['Summer', 'elastic waist', 'Yoga', 'pants', 'Shorts', 'Beach', 'buttlifting', 'Short pants', 'sportshort', 'yogashort', 'plussizepant', 'Athletics', ""Women's Fashion"", 'leggingspant', 'pantsplussize', 'croppedpant', 'athleticshort', 'Fashion', 'Casual', 'Sport', 'Women']"
Summer mens cool sport suit Sports Wear Casual Jogging Suits Short Sleeve Outfit Sets,16.0,14,10,0,3.0,3,0.0,2.0,2.0,0.0,1.0,0,0,0,0,"Summer,Shorts,women's jogging suits,Sleeve,shortsleeveset,Short pants,summersuitset,short sleeves,Sport,summerpant,mensjoggingsuit,Suits,Sport Suits,short sleeve shirt,Outfits,men's suits,Casual",green,S.,2,4,0,34,50,0,CN,qiaopiaduxiu,31,3.548387096774193,0,3,"['Summer', 'Shorts', ""women's jogging suits"", 'Sleeve', 'shortsleeveset', 'Short pants', 'summersuitset', 'short sleeves', 'Sport', 'summerpant', 'mensjoggingsuit', 'Suits', 'Sport Suits', 'short sleeve shirt', 'Outfits', ""men's suits"", 'Casual']"
Sexy Women's Summer Casual Sleeveless Evening Party Backless Beachwear Mini Dress,6.0,7,100,0,3.31,36,11.0,6.0,6.0,3.0,7.0,0,0,0,0,"Mini,womens dresses,Summer,sleevele,Dress,Mini dress,Women's Fashion,Fashion,backless,party,sexy,summer dresses,Women S Clothing,Casual,sleeveless",armygreen,XXS,1,2,0,40,50,0,CN,zaitaowanggou,4856,4.167627677100494,0,3,"['Mini', 'womens dresses', 'Summer', 'sleevele', 'Dress', 'Mini dress', ""Women's Fashion"", 'Fashion', 'backless', 'party', 'sexy', 'summer dresses', 'Women S Clothing', 'Casual', 'sleeveless']"
9 Colors Mens 2019 Summer Cotton  Breathable Slim Short SleeveSolid Color Buttons T-Shirts Casual Shirts,12.0,17,1000,0,3.36,230,75.0,41.0,41.0,23.0,43.0,0,0,0,0,"Summer,Shorts,Shirt,Man t-shirts,slim,casualmensshirt,T Shirts,Men's Fashion,Men's Shirt,Men Tops,Short Sleeve T-Shirt,Beach,Casual,Cotton",pink,M,50,3,0,34,50,0,CN,fjrwzy,1837,4.160587915078933,0,1,"['Summer', 'Shorts', 'Shirt', 'Man t-shirts', 'slim', 'casualmensshirt', 'T Shirts', ""Men's Fashion"", ""Men's Shirt"", 'Men Tops', 'Short Sleeve T-Shirt', 'Beach', 'Casual', 'Cotton']"
1pcs Men's Running Shorts 2 in 1 Sports Jogging Fitness Shorts Summer Training Quick Dry Short Gym Shorts Sport Pants,16.0,14,100,1,3.28,18,7.0,2.0,2.0,1.0,5.0,0,0,0,0,"Summer,Training,Shorts,Running,pants,Gym,Fitness,jogging,quickdry,Men's Fashion,2in1short,Sport,sportsshort",black,L,50,5,0,81,50,0,CN,highspring,901,3.982241953385128,1,1,"['Summer', 'Training', 'Shorts', 'Running', 'pants', 'Gym', 'Fitness', 'jogging', 'quickdry', ""Men's Fashion"", '2in1short', 'Sport', 'sportsshort']"
Women's Fashion Short Sleeve Round Collar Summer Tank Tops Feather Print T-shirt,12.0,17,1000,0,4.21,103,60.0,20.0,20.0,5.0,5.0,0,0,0,0,"Summer,Collar,Fashion,Tank,Sleeve,Women Vest,Round Collar,Tops,T Shirts,tank top,short sleeves,Women's Fashion,Shorts,featherprint,Print,sleeveless,feather,Casual",white,M,50,3,0,43,50,1,CN,HUASHU co. ltd.,20478,3.9103428069147377,1,2,"['Summer', 'Collar', 'Fashion', 'Tank', 'Sleeve', 'Women Vest', 'Round Collar', 'Tops', 'T Shirts', 'tank top', 'short sleeves', ""Women's Fashion"", 'Shorts', 'featherprint', 'Print', 'sleeveless', 'feather', 'Casual']"
Summer Women Sexy Long Dress Sleeveless V Neck Casual Beach Party Dress Sundress Plus Size S-5XL,13.0,68,100,1,3.48,121,50.0,18.0,18.0,8.0,26.0,0,0,0,0,"Summer,Plus Size,party,Necks,sundress,long dress,plus size dress,Dress,summer dress,Women's Fashion,Party Dress,spaghettistrapdres,ladiesdresse,Sexy Dress,women dress,sexy,Women,Beach,Casual,sleeveless,casual dress",black,S,12,3,0,40,50,0,CN,MoWoMo,18079,4.194922285524642,0,1,"['Summer', 'Plus Size', 'party', 'Necks', 'sundress', 'long dress', 'plus size dress', 'Dress', 'summer dress', ""Women's Fashion"", 'Party Dress', 'spaghettistrapdres', 'ladiesdresse', 'Sexy Dress', 'women dress', 'sexy', 'Women', 'Beach', 'Casual', 'sleeveless', 'casual dress']"
Fashion Womens White Summer Boho Sexy Lace Hollow Knit Bikini Swimwear Cover up Crochet Beach Mini Dress Tops Blouse,11.0,10,10000,0,3.75,1717,745.0,349.0,349.0,145.0,204.0,0,0,0,0,"Mini,bikiniswimwearcoverup,Fashion,Lace,Summer,Dress,Mini dress,Women's Fashion,sexy lace,crochet,sexy,knit,blouse,lacehollow,beach coverup,Tops,summer dress,Cover,Bikini,Swimwear,boho,white,women top,Beach",white,no_size,50,3,0,23,50,1,CN,Home Goods,190918,4.235886611005772,0,2,"['Mini', 'bikiniswimwearcoverup', 'Fashion', 'Lace', 'Summer', 'Dress', 'Mini dress', ""Women's Fashion"", 'sexy lace', 'crochet', 'sexy', 'knit', 'blouse', 'lacehollow', 'beach coverup', 'Tops', 'summer dress', 'Cover', 'Bikini', 'Swimwear', 'boho', 'white', 'women top', 'Beach']"
New Women Fashion Summer Casual Party Beach Maxi Dress Beachwear Bikini Cover-Up,11.0,38,5000,0,3.91,1433,699.0,283.0,283.0,102.0,138.0,0,0,0,0,"Summer,Fashion,Casual,Dress,summer dress,beach wear,beachwearbikini,Bikini,Women's Fashion,Party Dress,party,maxi dress,women dress,Beach,Maxis,Women",white,S,50,2,0,63,50,1,CN,886806Blw,30225,4.267890818858561,0,2,"['Summer', 'Fashion', 'Casual', 'Dress', 'summer dress', 'beach wear', 'beachwearbikini', 'Bikini', ""Women's Fashion"", 'Party Dress', 'party', 'maxi dress', 'women dress', 'Beach', 'Maxis', 'Women']"
Summer Women s  Fashion  Lace Up Tie Pants  Plus Size Casual High Waist Short Pants,3.71,6,1000,1,3.45,181,69.0,29.0,29.0,14.0,36.0,0,0,0,0,"Summer,Shorts,high waist shorts,high waist,Casual pants,pants,summer shorts,Waist,Slim Fit,Short pants,Women's Fashion,Plus Size,Lace Up,Women,Fashion,Casual,Lace",yellow,XS,3,1,0,42,50,0,CN,Zaamami,9651,4.079162781058957,0,1,"['Summer', 'Shorts', 'high waist shorts', 'high waist', 'Casual pants', 'pants', 'summer shorts', 'Waist', 'Slim Fit', 'Short pants', ""Women's Fashion"", 'Plus Size', 'Lace Up', 'Women', 'Fashion', 'Casual', 'Lace']"
Women Summer Fashion Sexy Party Dress Irregular Floral Print Backless Bodycon Slip Dresses Mei,6.0,9,1000,0,3.8,245,118.0,44.0,44.0,15.0,35.0,0,0,0,0,"Summer,Fashion,Floral print,Dress,Print,Women's Fashion,Party Dress,backless,sexy,Floral,party,Women Fashion,Women",grey,XXS,1,2,0,40,50,0,CN,loft415,7363,4.106342523427951,0,3,"['Summer', 'Fashion', 'Floral print', 'Dress', 'Print', ""Women's Fashion"", 'Party Dress', 'backless', 'sexy', 'Floral', 'party', 'Women Fashion', 'Women']"
5 Colors Fashion Women Sleeveless Lace Tops Sexy Lady Summer Workout Tank Tops Casual Lady Lace Patchwork Vest,6.0,6,5000,1,3.89,1229,583.0,258.0,258.0,92.0,117.0,0,0,0,0,"Summer,Vest,Fashion,Tank,Lace,lace top,Tops,tank top,Women's Fashion,gothic,sexy,workout top,sleeveless,women top,Casual,Women",grey,S,50,2,0,41,50,0,CN,Adrea boutique,14676,4.07420278004906,0,4,"['Summer', 'Vest', 'Fashion', 'Tank', 'Lace', 'lace top', 'Tops', 'tank top', ""Women's Fashion"", 'gothic', 'sexy', 'workout top', 'sleeveless', 'women top', 'Casual', 'Women']"
Women Summer Bib Pants Casual Loose Shorts Sleeveless Rompers Jumpsuit Suspender Trousers Overalls,12.0,16,5000,0,3.28,701,245.0,109.0,109.0,87.0,157.0,0,0,0,0,"suspenders,Summer,Women Rompers,Shorts,pants,summer shorts,Overalls,women shorts,Women's Fashion,Jumpsuits & Rompers,bibpant,sleeveless,Women,women Jumpsuit,Casual,trousers,jumpsuit",jasper,S,50,3,0,20,50,0,CN,yushimaoyi,3990,3.897243107769424,0,1,"['suspenders', 'Summer', 'Women Rompers', 'Shorts', 'pants', 'summer shorts', 'Overalls', 'women shorts', ""Women's Fashion"", 'Jumpsuits & Rompers', 'bibpant', 'sleeveless', 'Women', 'women Jumpsuit', 'Casual', 'trousers', 'jumpsuit']"
Crystal Sequins Anklet Set for Women Beach Foot Jewelry Vintage Statement Elephant Moon Chain Charm Anklets Bracelet Boho Retro Style Party Summer Alloy Jewelry,2.0,2,50000,0,4.01,7575,4182.0,1317.0,1317.0,429.0,790.0,0,0,0,0,"Summer,Anklets,Chain,Elephant,Women's Fashion,Charm,braceletset,retro style,Jewelry,bohemianjewelry,ankletchain,barefootjewelry,Bracelet,Moon,Crystal,boho,retro,Vintage,party,Women,Beach",no_color,3 layered anklet,50,1,0,51,50,0,CN,xixi520,229199,4.165079254272488,0,1,"['Summer', 'Anklets', 'Chain', 'Elephant', ""Women's Fashion"", 'Charm', 'braceletset', 'retro style', 'Jewelry', 'bohemianjewelry', 'ankletchain', 'barefootjewelry', 'Bracelet', 'Moon', 'Crystal', 'boho', 'retro', 'Vintage', 'party', 'Women', 'Beach']"
Women Fashion Vintage Animal Dragonfly Owl Printed T-shirt Women Loose Sleeveless Summer Shirt Tee S-XXXL,5.0,5,100,1,5.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,"Summer,Fashion,dragon fly,summer t-shirts,T Shirts,sleeves,women t shirt,Owl,Women,Shirt,animal print,Vintage,Tops,Women's Fashion,Round neck,Printing t shirt,Animal,sleeveless,Printed T Shirts,printed",green,XXS,4,1,0,35,50,0,CN,Your Fashion 2016,1172,4.122866894197951,0,1,"['Summer', 'Fashion', 'dragon fly', 'summer t-shirts', 'T Shirts', 'sleeves', 'women t shirt', 'Owl', 'Women', 'Shirt', 'animal print', 'Vintage', 'Tops', ""Women's Fashion"", 'Round neck', 'Printing t shirt', 'Animal', 'sleeveless', 'Printed T Shirts', 'printed']"
Plus Size S-3XL New Women Fashion Loose Pants High Waist Ninth Pant Linen Trousers,5.0,5,5000,0,3.3,1013,326.0,170.0,170.0,125.0,199.0,0,0,0,0,"trousers,high waist,Casual pants,pants,Women's Fashion,Long pants,pencil pants,Plus Size,loosepant,women trousers,Women,Fashion,Waist",lightkhaki,S,50,2,0,32,50,1,CN,Bruce Sky,13510,4.297335307179867,1,1,"['trousers', 'high waist', 'Casual pants', 'pants', ""Women's Fashion"", 'Long pants', 'pencil pants', 'Plus Size', 'loosepant', 'women trousers', 'Women', 'Fashion', 'Waist']"
Sexy Women Summer Vest Top Sleeveless Blouse Casual Tank Tops T Shirt Better SS,4.66,11,50000,1,4.01,10122,5274.0,1869.0,1869.0,684.0,776.0,0,0,0,0,"blouse,Summer,Vest,Fashion,Tank,Lace,sleevelessblouse,Tops,Women's Fashion,T Shirts,sexy,sleeveless,Casual,Women",purple,M,1,1,0,44,50,0,CN,Ice Scream,203805,4.216476533941759,0,1,"['blouse', 'Summer', 'Vest', 'Fashion', 'Tank', 'Lace', 'sleevelessblouse', 'Tops', ""Women's Fashion"", 'T Shirts', 'sexy', 'sleeveless', 'Casual', 'Women']"
